TIME,TollNow Point,Referenz Point,Abstand beider Punkte
2022-12-28T09:38:51,"(52.5322634995319, 13.366641123712462)","(52.532233777, 13.3666357288333)",3.3250843426977217
2022-12-28T09:38:53,"(52.53242650254744, 13.366477381688677)","(52.5324044235, 13.366469265)",2.515720988929907
2022-12-28T09:38:55,"(52.53259246189533, 13.366309484944756)","(52.5325760685, 13.3663010436667)",1.9101967305780339
2022-12-28T09:38:57,"(52.532771751089086, 13.366138771531404)","(52.5327533235, 13.3661245448333)",2.2637728589320956
2022-12-28T09:38:59,"(52.53295326959916, 13.365952592733992)","(52.5329354318333, 13.3659452321667)",2.0450031014790815
2022-12-28T09:39:01,"(52.53314569546141, 13.365756751218845)","(52.5331319258333, 13.3657510435)",1.5790389580715027
2022-12-28T09:39:03,"(52.53334510197462, 13.3655471793732)","(52.5333332733333, 13.365548747)",1.3195538646510834
2022-12-28T09:39:04,"(52.53344303277795, 13.365440476465595)","(52.53343226, 13.3654502571667)",1.3684238530171922
2022-12-28T09:39:06,"(52.5336468087768, 13.365254615927864)","(52.5336294771667, 13.3652569736667)",1.9337768990880935
2022-12-28T09:39:07,"(52.533743377998, 13.365157129373408)","(52.5337247941667, 13.3651623556667)",2.096449334298741
2022-12-28T09:39:09,"(52.53392298007939, 13.364959023933515)","(52.5339074853333, 13.3649762796667)",2.0810541067816883
2022-12-28T09:39:11,"(52.534087695735465, 13.36478425383617)","(52.5340774041667, 13.3648047875)",1.7995979128461599
2022-12-28T09:39:13,"(52.53422496833294, 13.364628623706151)","(52.5342239368333, 13.3646624901667)",2.2935486815739177
2022-12-28T09:39:15,"(52.53432533686232, 13.364529730010352)","(52.5343257906667, 13.3645622748333)",2.2018584830921824
2022-12-28T09:39:18,"(52.534383351276766, 13.364476567163534)","(52.5343924716667, 13.3644862026667)",1.2055023724433904
2022-12-28T09:39:23,"(52.534348638534496, 13.364489804785135)","(52.5343399073333, 13.364381558)",7.385726811548093
2022-12-28T09:39:25,"(52.53425236147251, 13.364568639904787)","(52.5342570395, 13.3644819215)",5.88852503124251
2022-12-28T09:39:27,"(52.53409504480788, 13.364679045218946)","(52.5341150988333, 13.3646218803333)",4.463495549728169
2022-12-28T09:39:29,"(52.53393517856185, 13.364832293312814)","(52.5339566223333, 13.3647778363333)",4.387836961898702
2022-12-28T09:39:31,"(52.53376188398258, 13.364958753711589)","(52.5337999655, 13.3649318905)",4.6078536398842855
2022-12-28T09:39:32,"(52.53368233282771, 13.365031849925623)","(52.533723033, 13.3650068738333)",4.830688389186769
2022-12-28T09:39:33,"(52.53360975498402, 13.365097063722937)","(52.5336473716667, 13.3650824861667)",4.297437019312969
2022-12-28T09:39:35,"(52.53345897248418, 13.36522063113099)","(52.5334972943333, 13.365256464)",4.902272787776639
2022-12-28T09:39:37,"(52.53329343792807, 13.36536390147908)","(52.533341174, 13.3654327633333)",7.061888156614533
2022-12-28T09:39:39,"(52.533148921789845, 13.365536377558694)","(52.5331849146667, 13.3655924425)",5.513525572450387
2022-12-28T09:39:41,"(52.53298476587498, 13.365682092289973)","(52.533031632, 13.3657430001667)",6.643080025065648
2022-12-28T09:39:43,"(52.53283493540472, 13.365835937031562)","(52.5328831246667, 13.3658926791667)",6.5911587895770305
2022-12-28T09:39:45,"(52.53268903978288, 13.36599030732795)","(52.5327331123333, 13.366042033)",6.021443083338853
2022-12-28T09:39:47,"(52.53252461445584, 13.366151546058706)","(52.5325681253333, 13.3661941531667)",5.6315206625682945
2022-12-28T09:39:49,"(52.53236026283561, 13.366295804555463)","(52.532397229, 13.3663345948333)",4.876507450622078
2022-12-28T09:39:51,"(52.53219879130788, 13.366460905848044)","(52.53223221, 13.3664917591667)",4.261930959765115
2022-12-28T09:39:53,"(52.53203319349638, 13.36661391809574)","(52.5320735571667, 13.36666324)",5.592381374805207
2022-12-28T09:39:55,"(52.53187620197832, 13.366789631455433)","(52.5319181845, 13.3668413201667)",5.832402647446056
2022-12-28T09:39:56,"(52.53179578635311, 13.36687128996546)","(52.5318386431667, 13.3669248)",5.984208233373893
2022-12-28T09:39:58,"(52.53163302628633, 13.367000039883528)","(52.5316775915, 13.3670832131667)",7.497250261529382
2022-12-28T09:39:59,"(52.53155697810011, 13.367073761884612)","(52.5315987668333, 13.3671593621667)",7.424189767960426
2022-12-28T09:40:01,"(52.5314077396894, 13.367228884362278)","(52.5314477056667, 13.3673051728333)",6.810194570609629
2022-12-28T09:40:03,"(52.531278808096566, 13.367366358124128)","(52.5313122346667, 13.3674379626667)",6.105335236014771
2022-12-28T09:40:05,"(52.531169538722985, 13.36750666037385)","(52.5311964683333, 13.3675534376667)",4.356447299966968
2022-12-28T09:40:07,"(52.53106899773439, 13.367633418978306)","(52.5310890181667, 13.3676611928333)",2.9129764084956955
2022-12-28T09:40:09,"(52.53095593167686, 13.367752520737543)","(52.5309725735, 13.3677760365)",2.440206070969582
2022-12-28T09:40:11,"(52.530832515740606, 13.367880182622692)","(52.5308501488333, 13.3678954113333)",2.2148496264354636
2022-12-28T09:40:13,"(52.53069634552929, 13.368016921662663)","(52.5307152788333, 13.3680287011667)",2.251034752786725
2022-12-28T09:40:15,"(52.5305413828045, 13.36817191491598)","(52.5305572386667, 13.3681842563333)",1.9507521368152843
2022-12-28T09:40:17,"(52.53036654957572, 13.368347479575975)","(52.5303790871667, 13.3683578053333)",1.5593080252365203
2022-12-28T09:40:19,"(52.53018867530032, 13.368525115343695)","(52.5301996348333, 13.3685346011667)",1.3772560344203877
2022-12-28T09:40:21,"(52.53002388662965, 13.36868731913497)","(52.5300375385, 13.3686961813333)",1.6321053480714702
2022-12-28T09:40:22,"(52.52994983880184, 13.368759656773236)","(52.5299670956667, 13.3687640695)",1.9419568882065485
2022-12-28T09:40:24,"(52.52982734448908, 13.36887378241249)","(52.5298473068333, 13.3688719415)",2.223204852516148
2022-12-28T09:40:26,"(52.52972638395491, 13.368968312187825)","(52.5297427518333, 13.368954947)",2.032212429823258
2022-12-28T09:40:28,"(52.52962594639976, 13.36904997066672)","(52.5296396418333, 13.369026977)",2.176798763669858
2022-12-28T09:40:30,"(52.529532735141125, 13.369117814094608)","(52.5295370308333, 13.3690955255)",1.581583896903734
2022-12-28T09:40:32,"(52.52944332413849, 13.369191952644336)","(52.5294296886667, 13.3691693281667)",2.154331545997747
2022-12-28T09:40:34,"(52.52931226120542, 13.369300143818956)","(52.5292789091667, 13.369269721)",4.241331774549671
2022-12-28T09:40:36,"(52.5291567671845, 13.369427884587385)","(52.5291174478333, 13.3693806043333)",5.417083466919824
2022-12-28T09:40:38,"(52.52902744197351, 13.369478181248642)","(52.5289854946667, 13.369429233)",5.720135084744354
2022-12-28T09:40:40,"(52.52892624172408, 13.369372493232744)","(52.5288845386667, 13.369330277)",5.446001755303068
2022-12-28T09:40:41,"(52.5288897452895, 13.369285481252591)","(52.5288485143333, 13.3692446943333)",5.350882926794232
2022-12-28T09:40:43,"(52.52879283213486, 13.369082646178256)","(52.5287721736667, 13.369037573)",3.817531434794844
2022-12-28T09:40:44,"(52.52874795602689, 13.36896780712418)","(52.5287259018333, 13.3689194835)",4.086550133126366
2022-12-28T09:40:46,"(52.5286311898941, 13.3687195284049)","(52.5286166521667, 13.3686755115)",3.388122056636273
2022-12-28T09:40:48,"(52.52848928628522, 13.36848124173145)","(52.5284872243333, 13.3684380676667)",2.9295992339674455
2022-12-28T09:40:50,"(52.52833829557824, 13.368269990909551)","(52.5283320856667, 13.3682177145)",3.6031597034312886
2022-12-28T09:40:52,"(52.52817555253645, 13.368080975311685)","(52.528164308, 13.3680334758333)",3.447934532160212
2022-12-28T09:40:54,"(52.52798937616004, 13.367900367798343)","(52.5279704683333, 13.3678738493333)",2.7637832069048507
2022-12-28T09:40:56,"(52.5277754559578, 13.367780548543584)","(52.5277585471667, 13.3677591056667)",2.3747072563668725
2022-12-28T09:40:58,"(52.52756412976594, 13.367714882504476)","(52.5275459121667, 13.3676923491667)",2.5351817045952836
2022-12-28T09:41:00,"(52.527355414160525, 13.367687244211863)","(52.5273347836667, 13.367660212)",2.933708735910953
2022-12-28T09:41:02,"(52.52714181145321, 13.367651139905384)","(52.5271219788333, 13.3676389211667)",2.3551128263852075
2022-12-28T09:41:04,"(52.52692168385239, 13.36763636999123)","(52.5269053851667, 13.3676188665)",2.1648707962131324
2022-12-28T09:41:06,"(52.526701335986864, 13.367614884988324)","(52.5266789536667, 13.36759709)",2.7646629519093877
2022-12-28T09:41:08,"(52.52646594857333, 13.3675859740762)","(52.5264419088333, 13.3675786671667)",2.7184217241401045
2022-12-28T09:41:09,"(52.52634829064572, 13.36757563685973)","(52.5263139328722, 13.3675543599721)",4.0825772754609195
2022-12-28T09:41:11,"(52.5261130427042, 13.36757228310871)","(52.5260542951717, 13.367549189733)",6.716657320043044
2022-12-28T09:41:13,"(52.52587727894068, 13.367603750314352)","(52.5257926951968, 13.367594782357)",9.424843555478514
2022-12-28T09:41:15,"(52.52564339987171, 13.367661314641868)","(52.5255320709038, 13.3676572765549)",12.382247457739734
2022-12-28T09:41:16,"(52.52552502125748, 13.367682886362662)","(52.5253943597871, 13.3676634703904)",14.588168720971337
2022-12-28T09:41:17,"(52.5254059866056, 13.3677019998377)","(52.5252590473342, 13.3676695442509)",16.485797277748176
2022-12-28T09:41:18,"(52.52529017049662, 13.36771173572352)","(52.5251260830813, 13.3676742412617)",18.421193110654386
2022-12-28T09:41:20,"(52.52504544161732, 13.36760372284323)","(52.5248596316347, 13.3676846167344)",21.373671540175106
2022-12-28T09:41:24,"(52.52455156442978, 13.367706920515694)","(52.5243519248428, 13.367785167273)",22.821392237497168
2022-12-28T09:41:25,"(52.524432689330176, 13.367734621209353)","(52.5242293646583, 13.3678372443438)",23.6507202568254
2022-12-28T09:41:27,"(52.5242023726837, 13.367845232853448)","(52.5240156277417, 13.3680096112708)",23.555555130928596
2022-12-28T09:41:29,"(52.52399104695287, 13.368029634186)","(52.5238347740091, 13.3682274661708)",21.933758650047533
2022-12-28T09:41:31,"(52.52381882864088, 13.368302896883332)","(52.5236955898447, 13.3684806558537)",18.232317216965242
2022-12-28T09:41:33,"(52.52366262319551, 13.368596864720358)","(52.5235923254319, 13.3687336066198)",12.111465799140325
2022-12-28T09:41:34,"(52.52359771283784, 13.368762726299714)","(52.5235481853805, 13.3688537425703)",8.261154312938658
2022-12-28T09:44:04,"(52.50761619544932, 13.369398543857608)","(52.506688939715, 13.3723702397823)",226.01379273019472
2022-12-28T09:44:11,"(52.50575171809855, 13.372530448740878)","(52.5056807190993, 13.372102041477)",30.051213353346146
2022-12-28T09:44:13,"(52.50550748445541, 13.3722853137976)","(52.5054273202272, 13.3720343065377)",19.18539485549773
2022-12-28T09:44:15,"(52.50537719617722, 13.37212000976602)","(52.5052568283325, 13.3720121935645)",15.244372376790306
2022-12-28T09:44:16,"(52.50532070738046, 13.372105278914574)","(52.5052305881631, 13.3719729273616)",13.441054230925301
2022-12-28T09:44:17,"(52.50530260089598, 13.37210055720276)","(52.5052196206868, 13.3719440982515)",14.045561906719358
2022-12-28T09:45:00,"(52.505310616881566, 13.372005194771)","(52.5052277266595, 13.3718648302965)",13.236643483314612
2022-12-28T09:45:02,"(52.50524748706764, 13.371983767809832)","(52.505243804305, 13.3717749957834)",14.136291211884389
2022-12-28T09:45:04,"(52.505211227115794, 13.371882642049512)","(52.5052753419002, 13.37167877278)",15.531435228385073
2022-12-28T09:45:06,"(52.50525586279488, 13.371738314205505)","(52.5053191192321, 13.3715458332927)",14.80525836089187
2022-12-28T09:45:08,"(52.50534464102721, 13.371551276266548)","(52.5053981936018, 13.3713540617629)",14.61610138360426
2022-12-28T09:45:10,"(52.505458129927234, 13.371301532444232)","(52.5054985482616, 13.3710964514308)",14.58993612853864
2022-12-28T09:45:12,"(52.505579057338906, 13.370968055963589)","(52.5056141635587, 13.3707975789038)",12.180792326498166
2022-12-28T09:45:13,"(52.50564205577634, 13.370796385449037)","(52.5056716593067, 13.3706481375477)",10.559963960334052
2022-12-28T09:45:15,"(52.50575539842406, 13.370463250312078)","(52.505767374654, 13.3703493623897)",7.822397146033855
2022-12-28T09:45:17,"(52.50586483274635, 13.370142842510925)","(52.5058612145275, 13.3700636900087)",5.3723055348794215
2022-12-28T09:45:19,"(52.50594631610188, 13.36981919513847)","(52.5059482416598, 13.3697946625799)",1.6741636598894873
2022-12-28T09:45:20,"(52.50599599723685, 13.369672588107962)","(52.5060006870205, 13.3696719609761)",0.5232054310706119
2022-12-28T09:45:22,"(52.506081900148736, 13.369403281335504)","(52.5061035328333, 13.3694313968333)",3.06712367331565
2022-12-28T09:45:24,"(52.50615979505466, 13.369175321620045)","(52.5061761091667, 13.3692063465)",2.7748898849754213
2022-12-28T09:45:25,"(52.5061929003438, 13.369089343928769)","(52.5062068898333, 13.369121777)",2.6904189529758527
2022-12-28T09:45:27,"(52.50621566942296, 13.3689530202767)","(52.5062509116667, 13.3690046445)",5.250223478479749
2022-12-28T09:45:29,"(52.50627008738033, 13.368916751432671)","(52.506271078, 13.3689531371667)",2.4651077278059854
2022-12-28T09:45:53,"(52.50629355016211, 13.368883569726528)","(52.5062979138333, 13.3689019541667)",1.335548529055118
2022-12-28T09:45:55,"(52.50639047924159, 13.368831935267732)","(52.506382342, 13.3688145675)",1.4833894576525422
2022-12-28T09:45:57,"(52.50652524988949, 13.368747351196063)","(52.5065236813333, 13.368757857)",0.7321249076170003
2022-12-28T09:45:58,"(52.50660523759497, 13.368759387607684)","(52.506603675, 13.3687686876667)",0.6529797990450619
2022-12-28T09:46:00,"(52.50677474723864, 13.368843226897708)","(52.5067733486667, 13.3688590498333)",1.0821424147448382
2022-12-28T09:46:02,"(52.5069606137956, 13.36894772690944)","(52.5069638213333, 13.3689682816667)",1.4361500549689867
2022-12-28T09:46:04,"(52.507165119684046, 13.36905526818477)","(52.5071618763333, 13.369076695)",1.4943439201577355
2022-12-28T09:46:06,"(52.50736041346766, 13.369165520625)","(52.5073618748333, 13.369179238)",0.9425047874932518
2022-12-28T09:46:08,"(52.50755695509864, 13.369280425697443)","(52.5075534151667, 13.3692885103333)",0.6740392488445553
2022-12-28T09:46:10,"(52.50774036102523, 13.369380776155923)","(52.5077400713333, 13.3693917046667)",0.7403357098803957
2022-12-28T09:46:12,"(52.507923536211344, 13.369478915532918)","(52.5079227306667, 13.3694927915)",0.9433746817797496
2022-12-28T09:46:14,"(52.50810233793777, 13.369577165821518)","(52.5080992515, 13.3695913671667)",1.020565981093244
2022-12-28T09:46:16,"(52.5082643014991, 13.369673704199306)","(52.5082563096667, 13.3696854725)",1.193337447979184
2022-12-28T09:46:17,"(52.508332008915694, 13.36971680911212)","(52.5083215806667, 13.3697289515)",1.421239496273284
2022-12-28T09:46:19,"(52.50841017876451, 13.369785091861091)","(52.508396544, 13.3697951936667)",1.6631371962872856
2022-12-28T09:46:26,"(52.508436325589386, 13.369804401434587)","(52.5084200916667, 13.3698194261667)",2.071830887288896
2022-12-28T09:46:28,"(52.50848972118875, 13.369866498525836)","(52.5084656056667, 13.3698765053333)",2.7657272548230707
2022-12-28T09:46:30,"(52.50853504251857, 13.369947196903835)","(52.5085107443333, 13.3699531896667)",2.7321102779774615
2022-12-28T09:46:32,"(52.50855586374099, 13.369996038433962)","(52.5085342535, 13.3699978051667)",2.4059254775217145
2022-12-28T09:46:50,"(52.50858946155894, 13.37005119086544)","(52.5085741516667, 13.3700755256667)",2.3686492530630234
2022-12-28T09:46:52,"(52.50866655550564, 13.370210085211964)","(52.508652613, 13.3702335941667)",2.2214744914822315
2022-12-28T09:46:54,"(52.50877863154268, 13.370433610029393)","(52.5087636761667, 13.3704580771667)",2.34678352712042
2022-12-28T09:46:56,"(52.508899440524914, 13.370674482483931)","(52.5088861111667, 13.370701845)",2.371932956088609
2022-12-28T09:46:58,"(52.50900770432185, 13.370904015464358)","(52.5090012348333, 13.3709351605)",2.2271925161089032
2022-12-28T09:47:00,"(52.50903401150164, 13.37114695461666)","(52.5090703711667, 13.3711760548333)",4.4971783287180305
2022-12-28T09:47:02,"(52.50904994398042, 13.371342413480988)","(52.5090850388333, 13.3713483498333)",3.9230012345738756
2022-12-28T09:47:10,"(52.50905723085408, 13.371434770695728)","(52.50908962, 13.3714008605)",4.270561941643114
2022-12-28T09:47:18,"(52.50906611092222, 13.371508879754458)","(52.5090926311667, 13.3714397366667)",5.531101040921331
2022-12-28T09:47:20,"(52.50907476576478, 13.371667775191655)","(52.5091054336667, 13.3715882983333)",6.368686282155219
2022-12-28T09:47:22,"(52.50908964167749, 13.37183501697789)","(52.5091757401667, 13.3717543818333)",11.019840828839845
2022-12-28T09:47:23,"(52.50922413833088, 13.371871950571997)","(52.5092422608333, 13.3718062256667)",4.883244100888049
2022-12-28T09:47:25,"(52.5094011626288, 13.371834173204924)","(52.5094099786667, 13.3717940348333)",2.8879082873459816
2022-12-28T09:47:27,"(52.5096350583425, 13.371754595976768)","(52.5096382658333, 13.3717322811667)",1.5517308672418044
2022-12-28T09:47:28,"(52.50977734723649, 13.371716287984126)","(52.5097775636667, 13.3716960728333)",1.3682966672525025
2022-12-28T09:47:30,"(52.51008374095744, 13.371634293444762)","(52.5100787748333, 13.3716121351667)",1.5980203206432693
2022-12-28T09:47:31,"(52.51024364925575, 13.371582682315792)","(52.510235203, 13.3715543233333)",2.1366854223089744
2022-12-28T09:47:33,"(52.5105665472441, 13.37149536704805)","(52.5105531435, 13.3714527941667)",3.2437998863752293
2022-12-28T09:47:35,"(52.51082151803255, 13.37141087680316)","(52.510804572, 13.371379156)",2.856385420742811
2022-12-28T09:47:36,"(52.51090375167063, 13.37137667135247)","(52.5108830538333, 13.371350844)",2.889962368066059
2022-12-28T09:47:44,"(52.51098121305316, 13.371324628889028)","(52.5109490085, 13.3713227396667)",3.583269494742041
2022-12-28T09:48:30,"(52.511033006120286, 13.371281972569795)","(52.5110022786667, 13.3712947045)",3.523708355758383
2022-12-28T09:48:31,"(52.51108839537337, 13.371252675628964)","(52.5110578008333, 13.3712694243333)",3.5858150176546273
2022-12-28T09:48:32,"(52.51116149357646, 13.371220223643506)","(52.5111320671667, 13.3712380056667)",3.4863426246821168
2022-12-28T09:48:34,"(52.51136091445657, 13.371132980412549)","(52.5113345981667, 13.3711563318333)",3.3256841612192414
2022-12-28T09:48:36,"(52.51161368074568, 13.371027570824266)","(52.5115844716667, 13.3710468426667)",3.499972547611971
2022-12-28T09:48:38,"(52.51186882734866, 13.37091582871437)","(52.5118423823333, 13.3709367563333)",3.2638304760281662
2022-12-28T09:48:40,"(52.51213187187292, 13.370807636372293)","(52.5121066413333, 13.3708253715)",3.0514479909540837
2022-12-28T09:48:41,"(52.51226612053322, 13.370742343890395)","(52.5122417186667, 13.3707647465)",3.108172456606221
2022-12-28T09:48:43,"(52.51253867658331, 13.370628652248376)","(52.5125374333838, 13.3706717900188)",2.922489140666636
2022-12-28T09:48:45,"(52.51280817854182, 13.370520753046788)","(52.5128251804312, 13.3705639567011)",3.4816469531256033
2022-12-28T09:48:46,"(52.51293951847934, 13.370467644234328)","(52.5129643688544, 13.3705117957854)",4.069693717870299
2022-12-28T09:48:48,"(52.51319867858291, 13.37035384968349)","(52.5132497506083, 13.3704048488624)",6.645380035299828
2022-12-28T09:48:50,"(52.513491767253846, 13.370212727815067)","(52.5135575116773, 13.3702895152823)",8.9690417255786
2022-12-28T09:48:52,"(52.51378436626218, 13.370089160231966)","(52.513886198966, 13.3701666242659)",12.477799233091293
2022-12-28T09:48:56,"(52.51438637902993, 13.37000356474851)","(52.5145713698936, 13.3700035458301)",20.57007396833395
2022-12-28T09:48:57,"(52.51453746925221, 13.36997961502238)","(52.5147423255325, 13.3699859361716)",22.783026258298392
2022-12-28T09:50:28,"(52.528840751811536, 13.367833185870005)","(52.5255763675327, 13.3679116251813)",363.0222560200198
2022-12-28T09:50:29,"(52.52891581718262, 13.367821922119278)","(52.5257076769907, 13.3678370394231)",356.73087194164884
2022-12-28T09:50:34,"(52.52897694411323, 13.3678122182135)","(52.5264540956655, 13.3676840396401)",280.66231495511704
2022-12-28T09:50:36,"(52.526743905274266, 13.367712971737372)","(52.5267847761632, 13.3677183235467)",4.559040383106555
2022-12-28T09:50:38,"(52.52710087117274, 13.36774018339017)","(52.5271162513476, 13.3677372416538)",1.7217395556430288
2022-12-28T09:50:40,"(52.52736370333903, 13.367771285523784)","(52.5274378902164, 13.3677895423658)",8.341158832195735
2022-12-28T09:50:42,"(52.5275892058203, 13.367801111207374)","(52.527732684605, 13.3678687847997)",16.597974984358654
2022-12-28T09:50:44,"(52.52782373881778, 13.36790526780413)","(52.5279868721523, 13.368006458577)",19.388276084499033
2022-12-28T09:50:46,"(52.52804222329366, 13.368048966148253)","(52.5281914555268, 13.3682017886193)",19.55080925249397
2022-12-28T09:50:48,"(52.52823840896148, 13.368235636694587)","(52.5283598124933, 13.368403050266)",17.620859472083424
2022-12-28T09:50:50,"(52.52838876506085, 13.368446128784196)","(52.5284861782938, 13.3685839590244)",14.292095252778603
2022-12-28T09:50:52,"(52.52850820865162, 13.368633319875324)","(52.5285626052614, 13.3687542528692)",10.174054616025273
2022-12-28T09:50:53,"(52.528555406596034, 13.368723003483444)","(52.528598139409, 13.36883342972)",8.853239313800977
2022-12-28T09:50:55,"(52.5286227318722, 13.368923153806064)","(52.5286615753943, 13.368986577471)",6.087968737622328
2022-12-28T09:50:57,"(52.528696187766776, 13.369100843441233)","(52.5287190427112, 13.3691395161156)",3.6472510032573093
2022-12-28T09:50:59,"(52.528752365345966, 13.369271942972873)","(52.5287708500823, 13.3692773918602)",2.0882011315441598
2022-12-28T09:51:01,"(52.52880591448448, 13.36942018652566)","(52.5288183969737, 13.3693989578403)",1.9971914592696745
2022-12-28T09:51:03,"(52.52885347651122, 13.369551121599278)","(52.5288632914288, 13.3695065764768)",3.2048848300690658
2022-12-28T09:51:04,"(52.52888153850824, 13.369589497816126)","(52.528885759307, 13.3695604352977)",2.021230941540345
2022-12-28T09:51:06,"(52.528985328540365, 13.369564598543263)","(52.5289816930405, 13.3695189015031)",3.1175715761336074
2022-12-28T09:51:08,"(52.52909836233113, 13.36947551533453)","(52.5291078596287, 13.3694307018316)",3.2101536594836526
2022-12-28T09:51:10,"(52.52922765942317, 13.369394326958844)","(52.5292414006031, 13.3693448616996)",3.6784896440981165
2022-12-28T09:51:12,"(52.52937333196066, 13.369325424786702)","(52.5293730325, 13.3693504006667)",1.6898475302095264
2022-12-28T09:51:14,"(52.52952369745917, 13.3692379904069)","(52.5295200353333, 13.3692525936667)",1.0684880391372176
2022-12-28T09:51:16,"(52.52966908052521, 13.36915118086594)","(52.5296637835, 13.3691540461667)",0.6200748487630351
2022-12-28T09:51:18,"(52.52980985176675, 13.369065047375924)","(52.5298060743333, 13.3690563141667)",0.7248625216838642
2022-12-28T09:51:20,"(52.529937885503664, 13.368967527672448)","(52.5299451691667, 13.3689450158333)",1.7247962457736863
2022-12-28T09:51:22,"(52.53008309810462, 13.368836145522677)","(52.5300815718333, 13.368815502)",1.4067052565504292
2022-12-28T09:51:24,"(52.530236064105765, 13.368695121604752)","(52.5302210586667, 13.368678885)",1.9975745184639335
2022-12-28T09:51:25,"(52.5303062405825, 13.36862610868889)","(52.5302874161667, 13.3686112311667)",2.322546461536743
2022-12-28T09:51:27,"(52.53045440978285, 13.368482539370053)","(52.5304188141667, 13.368476411)",3.979707273033332
2022-12-28T09:51:29,"(52.5305780476049, 13.36831304485498)","(52.5305586986667, 13.3683352088333)",2.6223606879378174
2022-12-28T09:51:31,"(52.53072057808468, 13.368163993105483)","(52.5307036955, 13.3681922278333)",2.678032892059096
2022-12-28T09:51:33,"(52.53086672130521, 13.36801642563593)","(52.5308514143333, 13.3680485685)",2.7612373888143535
2022-12-28T09:51:35,"(52.53100686548347, 13.367876987545229)","(52.5309952851667, 13.367906822)",2.393922460710496
2022-12-28T09:51:37,"(52.531150995671446, 13.36773523159442)","(52.5311383986667, 13.3677666316667)",2.54429308613844
2022-12-28T09:51:39,"(52.53129456838296, 13.367592938287542)","(52.5312852925, 13.3676246238333)",2.3785758707705416
2022-12-28T09:51:41,"(52.531437088230575, 13.367449151900338)","(52.5314259956667, 13.3674929411667)",3.208582624921639
2022-12-28T09:51:43,"(52.531584346743024, 13.36732384766256)","(52.531573119, 13.3673729595)",3.548904528224765
2022-12-28T09:51:45,"(52.53172372767893, 13.36718786024264)","(52.531716299, 13.3672375155)",3.458884424388744
2022-12-28T09:51:47,"(52.53185802272775, 13.367055423720757)","(52.5318513551667, 13.3671038843333)",3.360781020203995
2022-12-28T09:51:49,"(52.53197878299244, 13.366931006076207)","(52.5319721965, 13.3669680321667)",2.609407844059529
2022-12-28T09:51:51,"(52.53212756991521, 13.366781830236892)","(52.5321167406667, 13.3668061848333)",2.0405610848230857
2022-12-28T09:51:53,"(52.53228217199911, 13.366633936422753)","(52.5322681555, 13.3666515663333)",1.9624522596272025
2022-12-28T09:51:55,"(52.5324331943504, 13.36648659876017)","(52.5324244446667, 13.366503732)",1.5131626733794439
2022-12-28T09:51:57,"(52.53259175506262, 13.366317466199195)","(52.532583332, 13.3663470241667)",2.207840234032825
2022-12-28T09:51:58,"(52.53267547432766, 13.366230738131684)","(52.5326641655, 13.3662656168333)",2.6734308495715435
2022-12-28T09:52:00,"(52.53284744234101, 13.36605861411301)","(52.5328358053333, 13.3660931766667)",2.6720503329543095
2022-12-28T09:52:01,"(52.5329407764858, 13.365962196177207)","(52.5329285296667, 13.3659987995)",2.825666121889903
2022-12-28T09:52:03,"(52.53314398140304, 13.36574779305695)","(52.5331295105, 13.3657890671667)",3.222309320221504
2022-12-28T09:52:05,"(52.53334866117024, 13.3655172013066)","(52.5333332615, 13.365555101)",3.082839949907659
2022-12-28T09:52:07,"(52.53355881758771, 13.365301624212686)","(52.533546564, 13.3653313035)",2.426221088687229
2022-12-28T09:52:09,"(52.53377140823478, 13.365087456813775)","(52.5337589921667, 13.3651195246667)",2.571154262994109
2022-12-28T09:52:11,"(52.533980829798885, 13.364874825833745)","(52.5339655528333, 13.364911127)",2.9857189749615296
2022-12-28T09:52:12,"(52.534071010551386, 13.364783560368233)","(52.5340563356667, 13.3648200758333)",2.9602216332398545
2022-12-28T09:52:14,"(52.53421200176697, 13.36463379659026)","(52.5341963285, 13.3646814838333)",3.6662184076873023
2022-12-28T09:52:17,"(52.53427468221238, 13.364551712804031)","(52.5342663365, 13.3646142483333)",4.3304127570726925
2022-12-28T09:52:41,"(52.53430111528787, 13.364517816511585)","(52.534289174, 13.3645953263333)",5.4081801543766845
2022-12-28T09:52:43,"(52.53436403836002, 13.3644617059452)","(52.5343398916667, 13.3645287233333)",5.268472204206436
2022-12-28T09:52:59,"(52.53436818968679, 13.364471150942515)","(52.5343378125, 13.3643674971667)",7.782237905264017
2022-12-28T09:53:01,"(52.534260237476985, 13.364489993883566)","(52.534262924, 13.3644574198333)",2.2234195326577324
2022-12-28T09:53:03,"(52.53415107744984, 13.364634555426209)","(52.5341192833333, 13.3645985575)",4.29269203908313
2022-12-28T09:53:04,"(52.53408080119726, 13.364717451974997)","(52.534039237, 13.3646797746667)",5.277785387935347
2022-12-28T09:53:06,"(52.53392135688163, 13.36487771980464)","(52.533871846, 13.364843695)",5.967037012841198
2022-12-28T09:53:08,"(52.53375335832029, 13.365028636712072)","(52.533706757, 13.365009237)",5.345396714682662
2022-12-28T09:53:10,"(52.53359905896903, 13.365179878637315)","(52.5335423603333, 13.3651691951667)",6.345887372917666
2022-12-28T09:53:12,"(52.53344908125493, 13.365305777621922)","(52.5333798423333, 13.3653292786667)",7.861416667449132
2022-12-28T09:53:14,"(52.53331764034904, 13.36543487139193)","(52.5332184518333, 13.3654860578333)",11.559935233108652
