TIME;LAT;LON;DIRECTION;SPEED;TOP
2022-12-28T09:12:37Z;52.50874667520937;13.370392572522238;51.22;9.7;valid
2022-12-28T09:12:39Z;52.50886405467252;13.370624244944029;51.22;9.9;valid
2022-12-28T09:12:41Z;52.5089765170497;13.370854825660958;50.67;9.61;valid
2022-12-28T09:12:43Z;52.50903036957695;13.371085506375206;74.33;8.91;valid
2022-12-28T09:12:44Z;52.50903784167466;13.371192243884352;81.28;8.14;valid
2022-12-28T09:12:46Z;52.50905140619926;13.371361201213555;82.61;5.09;valid
2022-12-28T09:12:48Z;52.50905884690288;13.371455182456167;82.61;3.65;valid
2022-12-28T09:12:50Z;52.509072135601365;13.371623027883498;82.61;5.97;valid
2022-12-28T09:12:52Z;52.509098696186726;13.37179553562753;36.4;7.55;valid
2022-12-28T09:12:53Z;52.509284174160804;13.371810460301194;351.31;8.12;valid
2022-12-28T09:12:55Z;52.509459793225304;13.371770465460761;350.93;10.16;valid
2022-12-28T09:12:57Z;52.50967694598887;13.371721907761728;350.68;12.49;valid
2022-12-28T09:12:59Z;52.50990991789396;13.371668296836566;351.59;12.33;valid
2022-12-28T09:13:01Z;52.51012596507058;13.371600497481854;350.87;11.77;valid
2022-12-28T09:13:02Z;52.51024527286592;13.37157384457813;351.23;11.74;valid
2022-12-28T09:13:04Z;52.51045109666613;13.371515146398307;351.12;10.55;valid
2022-12-28T09:13:06Z;52.51061456146053;13.3714588893282;351.07;8.35;valid
2022-12-28T09:13:08Z;52.51074721720941;13.371425272882036;349.33;6.28;valid
2022-12-28T09:13:10Z;52.51082102327133;13.371403137960838;347.16;3.14;valid
2022-12-28T09:13:14Z;52.51084831785779;13.371390475453053;347.16;0.0;valid
2022-12-28T09:13:25Z;52.510883269096105;13.371388441733375;345.67;0.0;valid
2022-12-28T09:13:27Z;52.51095204286563;13.371356349974622;342.74;4.08;valid
2022-12-28T09:13:29Z;52.51105882540552;13.37130778315309;341.52;6.89;valid
2022-12-28T09:13:31Z;52.511208303503984;13.371221137516049;340.3;9.47;valid
2022-12-28T09:13:33Z;52.51140623843696;13.371123497868785;345.5;11.94;valid
2022-12-28T09:13:34.001Z;52.511513588580115;13.371073966600141;345.5;12.31;valid
2022-12-28T09:13:36.001Z;52.51173067113128;13.370976642859961;345.09;12.61;valid
2022-12-28T09:13:38.001Z;52.51195790884178;13.370871061046866;345.09;13.21;valid
2022-12-28T09:13:40Z;52.51220405652573;13.37077991503071;343.31;14.02;valid
2022-12-28T09:13:41Z;52.5123296341945;13.370722226205576;345.43;14.46;valid
2022-12-28T09:13:43Z;52.512584952836335;13.370611091047277;345.75;14.88;valid
2022-12-28T09:13:45Z;52.51284562729293;13.370509708747283;345.73;14.74;valid
2022-12-28T09:13:47Z;52.51309179363715;13.370405170226567;345.45;14.06;valid
2022-12-28T09:13:49Z;52.5133412878505;13.370297106384534;345.81;14.53;valid
2022-12-28T09:13:50Z;52.51347041893223;13.37024780962717;346.89;14.85;valid
2022-12-28T09:13:55.088Z;52.51414682070887;13.370054622186595;351.04;-1.0;valid
2022-12-28T09:13:56.087Z;52.5142805283352;13.370024870291616;352.86;-1.0;valid
2022-12-28T09:15:38.39Z;52.52885532491032;13.367831051896284;-1.0;-1.0;valid
2022-12-28T09:15:39.597Z;52.5289288702756;13.36781998102354;-1.0;-1.0;valid
2022-12-28T09:15:41Z;52.52769288327343;13.36770240523382;2.59;12.14;valid
2022-12-28T09:15:42Z;52.52654960882037;13.367594814198469;2.69;12.88;valid
2022-12-28T09:15:44.001Z;52.52687350366058;13.36765255712944;1.83;12.88;valid
2022-12-28T09:15:46.001Z;52.527200287329016;13.367720903165912;7.43;14.45;valid
2022-12-28T09:15:48Z;52.52747096224965;13.367793633836357;5.77;13.48;valid
2022-12-28T09:15:50Z;52.52771838580574;13.367867164233486;11.16;13.64;valid
2022-12-28T09:15:52Z;52.52795767523381;13.367993819879649;20.22;13.67;valid
2022-12-28T09:15:53Z;52.52807010301841;13.368076019914978;24.51;13.53;valid
2022-12-28T09:15:55Z;52.52828319251581;13.368287752393009;33.48;13.51;valid
2022-12-28T09:15:57Z;52.52846567687354;13.368549896234448;42.84;13.1;valid
2022-12-28T09:15:59Z;52.52861828042223;13.368836268308696;54.68;12.54;valid
2022-12-28T09:16:00Z;52.52868193047671;13.368993332717084;56.5;12.33;valid
2022-12-28T09:16:02Z;52.52878620038909;13.369275655985115;59.3;10.47;valid
2022-12-28T09:16:04Z;52.52886797470273;13.369517715795146;53.36;8.42;valid
2022-12-28T09:16:05Z;52.528899105930584;13.369592017810653;50.6;6.95;valid
2022-12-28T09:16:07Z;52.52900001710757;13.369619977507389;4.1;6.13;valid
2022-12-28T09:16:08Z;52.52905800420065;13.369599934994593;338.45;6.51;valid
2022-12-28T09:16:10Z;52.5291953777673;13.369501998338757;337.14;8.78;valid
2022-12-28T09:16:12Z;52.52936800097369;13.369376781761202;337.14;10.71;valid
2022-12-28T09:16:13Z;52.52946158594398;13.369320179898185;337.41;10.81;valid
2022-12-28T09:16:15Z;52.529644480939744;13.369207642228647;337.21;10.9;valid
2022-12-28T09:16:16Z;52.52973070046178;13.369151595309729;337.21;10.7;valid
2022-12-28T09:16:18Z;52.52990441980663;13.369033138379217;333.38;10.43;valid
2022-12-28T09:16:20Z;52.53007192358791;13.368885221640248;328.92;10.67;valid
2022-12-28T09:16:21Z;52.53015528079221;13.368812879612369;328.92;10.84;valid
2022-12-28T09:16:23Z;52.53033090858888;13.368649428022565;328.94;10.83;valid
2022-12-28T09:16:25Z;52.53048378249505;13.368416004873849;328.94;11.07;valid
2022-12-28T09:16:26Z;52.530565570180514;13.36832597492746;328.94;11.08;valid
2022-12-28T09:16:28Z;52.5307455150583;13.36814158905844;329.27;11.25;valid
2022-12-28T09:16:30Z;52.530921289050646;13.367955467733633;329.0;11.13;valid
2022-12-28T09:16:31Z;52.53100643236869;13.3678663633839;329.0;11.05;valid
2022-12-28T09:16:32Z;52.5310988657946;13.36778301041045;328.66;11.11;valid
2022-12-28T09:16:34Z;52.531274128919826;13.367616039066895;328.66;10.89;valid
2022-12-28T09:16:36Z;52.531438738187354;13.367457588189474;330.19;10.86;valid
2022-12-28T09:16:37Z;52.53153158253528;13.367374713875321;330.88;11.44;valid
2022-12-28T09:16:39Z;52.531700741284865;13.367216622376771;329.79;11.25;valid
2022-12-28T09:16:41Z;52.53187262197585;13.36704924611972;328.74;11.29;valid
2022-12-28T09:16:43Z;52.53203972032313;13.36687293493223;327.43;11.25;valid
2022-12-28T09:16:44Z;52.5321260300097;13.366783781014687;327.43;11.35;valid
2022-12-28T09:16:46Z;52.53229430360273;13.366590485877758;328.04;11.57;valid
2022-12-28T09:16:48Z;52.532470671004006;13.366415316529698;329.4;11.76;valid
2022-12-28T09:16:49Z;52.53255907452393;13.366328711373823;329.94;11.73;valid
2022-12-28T09:16:51Z;52.532734133663986;13.366135668354875;328.49;11.77;valid
2022-12-28T09:16:52Z;52.53282286719608;13.366033754780227;328.49;11.81;valid
2022-12-28T09:16:54Z;52.53300530091348;13.365842733877054;329.58;11.9;valid
2022-12-28T09:16:56Z;52.53319015514198;13.365664634978875;329.58;11.92;valid
2022-12-28T09:16:58Z;52.533373125644125;13.365494059791779;327.65;11.87;valid
2022-12-28T09:17:00Z;52.53356036509122;13.365308733818562;328.97;11.9;valid
2022-12-28T09:17:02Z;52.533749836579574;13.365106337440778;330.38;12.04;valid
2022-12-28T09:17:04Z;52.53393609660912;13.364914047761845;330.14;12.04;valid
2022-12-28T09:17:06Z;52.5341173194307;13.364732066399105;330.05;11.92;valid
2022-12-28T09:17:08Z;52.53427686176892;13.364571320078877;330.05;9.76;valid
2022-12-28T09:17:09Z;52.53433748954321;13.364515839302966;329.81;7.94;valid
2022-12-28T09:17:11Z;52.53440186926447;13.364419556548532;329.81;4.01;valid
2022-12-28T09:17:14Z;52.53439762854199;13.364336645663677;240.32;2.92;valid
2022-12-28T09:17:16Z;52.53424239659065;13.364525351454569;147.49;6.25;valid
2022-12-28T09:17:18Z;52.5340784895596;13.36467354032832;148.33;10.09;valid
2022-12-28T09:17:20Z;52.53386859363479;13.364827576390752;148.81;11.79;valid
2022-12-28T09:17:21Z;52.53377185556787;13.364910439612547;148.81;11.82;valid
2022-12-28T09:17:23Z;52.533589545688905;13.3650609455143;148.97;10.75;valid
2022-12-28T09:17:25Z;52.5334420236169;13.365226813306995;148.97;9.66;valid
2022-12-28T09:17:26Z;52.53337501965235;13.365289033050226;148.97;9.23;valid
2022-12-28T09:17:28Z;52.53323943749353;13.365414021525064;148.97;8.74;valid
2022-12-28T09:17:30Z;52.533103008167465;13.36554573898652;148.97;8.62;valid
2022-12-28T09:17:32Z;52.53297038312959;13.365682912245083;148.97;8.66;valid
2022-12-28T09:17:33Z;52.532895843960105;13.365751732690876;148.97;9.07;valid
2022-12-28T09:17:35Z;52.53274668479317;13.36588693381482;149.32;8.95;valid
2022-12-28T09:17:36Z;52.532687761212905;13.365986943466238;149.32;8.91;valid
2022-12-28T09:17:38Z;52.53253651123109;13.36611804984151;150.36;9.33;valid
2022-12-28T09:17:40Z;52.532391454759455;13.366236416374864;149.54;9.83;valid
2022-12-28T09:17:42Z;52.53223202367258;13.366385468836823;149.54;10.09;valid
2022-12-28T09:17:44Z;52.532075172280365;13.366546756487843;147.46;9.67;valid
2022-12-28T09:17:46Z;52.531917499103;13.366710488526314;147.32;10.15;valid
2022-12-28T09:17:48Z;52.531742170299395;13.366889785189944;148.99;11.22;valid
2022-12-28T09:17:50Z;52.53158102388008;13.367045679547259;148.99;10.76;valid
2022-12-28T09:17:52Z;52.53141146487586;13.367214983461253;148.99;11.31;valid
2022-12-28T09:17:54Z;52.53123761643854;13.367379147683964;149.13;11.14;valid
2022-12-28T09:17:56Z;52.531089474891054;13.367592677927492;149.13;11.34;valid
2022-12-28T09:17:58Z;52.53092202151144;13.367774140965654;148.97;11.49;valid
2022-12-28T09:18:00Z;52.53074952361038;13.367948517275211;149.2;11.5;valid
2022-12-28T09:18:02Z;52.53057499501301;13.368115494416042;149.01;11.55;valid
2022-12-28T09:18:04Z;52.530398343286095;13.368283365368528;148.85;11.54;valid
2022-12-28T09:18:06Z;52.53021519129335;13.368453613962181;149.25;11.83;valid
2022-12-28T09:18:07Z;52.53012162251777;13.368539563875013;149.25;12.02;valid
2022-12-28T09:18:09Z;52.529932274452165;13.368722611959376;148.97;12.34;valid
2022-12-28T09:18:10Z;52.529836031730554;13.368827605941853;151.64;12.41;valid
2022-12-28T09:18:12Z;52.52964146577484;13.368983748173635;157.19;11.83;valid
2022-12-28T09:18:13Z;52.529541564387905;13.369051837194474;156.87;11.68;valid
2022-12-28T09:18:15Z;52.529354249829105;13.369177191854085;157.03;11.18;valid
2022-12-28T09:18:16Z;52.529264326710766;13.36923934987517;157.52;10.82;valid
2022-12-28T09:18:18Z;52.5290996883629;13.36935371646697;157.52;9.23;valid
2022-12-28T09:18:20Z;52.52896155378237;13.369345066778521;168.66;8.05;valid
2022-12-28T09:18:22Z;52.528862021751515;13.369175529506544;239.58;8.69;valid
2022-12-28T09:18:24Z;52.5287419481796;13.368945958107833;236.37;9.73;valid
2022-12-28T09:18:26Z;52.528619983846426;13.368693247683941;231.95;10.29;valid
2022-12-28T09:18:28Z;52.5284497459059;13.368428342599739;222.88;11.65;valid
2022-12-28T09:18:29Z;52.52837156430818;13.36831396232705;220.43;12.38;valid
2022-12-28T09:18:31Z;52.52818495549395;13.368072676319631;212.26;14.48;valid
2022-12-28T09:18:32Z;52.52806012585657;13.367950701592035;208.81;15.18;valid
2022-12-28T09:18:34Z;52.52780105361154;13.367777793866926;198.85;14.98;valid
2022-12-28T09:18:36Z;52.52755635579957;13.367702303194552;189.73;13.43;valid
2022-12-28T09:18:38Z;52.52732654673107;13.367671251015542;183.9;12.71;valid
2022-12-28T09:18:39Z;52.527213286319146;13.36766058260711;182.73;12.61;valid
2022-12-28T09:18:40Z;52.52709886600756;13.36764793346875;182.32;12.66;valid
2022-12-28T09:18:42Z;52.526864723272986;13.367627350138946;182.76;12.75;valid
2022-12-28T09:18:44Z;52.52664084567243;13.367600297167138;182.89;12.33;valid
2022-12-28T09:18:46Z;52.52641436151039;13.367578986686992;182.52;12.45;valid
2022-12-28T09:18:48Z;52.52619448285637;13.36757135793439;180.63;12.26;valid
2022-12-28T09:18:50Z;52.52597568632726;13.367587808395589;176.05;12.05;valid
2022-12-28T09:18:52Z;52.52576304227855;13.367627812180961;172.39;12.04;valid
2022-12-28T09:18:54Z;52.52554465459925;13.367687951096267;170.75;12.43;valid
2022-12-28T09:18:56Z;52.525318161924105;13.367731565751555;177.55;12.83;valid
2022-12-28T09:18:57.139Z;52.525256232462596;13.367731368794582;177.92;11.95;valid
2022-12-28T09:19:01.089Z;52.52476285025277;13.367687222170753;181.1;-1.0;valid
2022-12-28T09:19:02.091Z;52.52465544074269;13.367692909716421;181.1;-1.0;valid
2022-12-28T09:19:04.09Z;52.52444228392396;13.367731601545756;169.13;-1.0;valid
2022-12-28T09:19:06.09Z;52.52423550285517;13.367825043947425;160.86;-1.0;valid
2022-12-28T09:19:08.09Z;52.52404096968378;13.367972718909291;149.36;-1.0;valid
2022-12-28T09:19:09.09Z;52.523959175490795;13.368084859207476;130.38;-1.0;valid
2022-12-28T09:19:11.09Z;52.52380281491643;13.368324829780969;140.12;-1.0;valid
2022-12-28T09:19:38.141Z;52.525525822296224;13.370851039422233;13.8;11.26;valid
2022-12-28T09:19:39.139Z;52.525670722499186;13.370848583888442;11.36;11.97;valid
2022-12-28T09:21:32.653Z;52.51089312574027;13.37011811832682;-1.0;-1.0;valid
2022-12-28T09:21:35.069Z;52.506756632221034;13.371900139029794;-1.0;-1.0;valid
2022-12-28T09:21:36.286Z;52.50666061535096;13.37190411737253;-1.0;-1.0;valid
2022-12-28T09:21:38.362Z;52.50630739607735;13.372204694366895;-1.0;-1.0;valid
2022-12-28T09:21:40.001Z;52.50590929528539;13.372219341004335;195.44;11.41;valid
2022-12-28T09:21:42.001Z;52.50565723691057;13.37213266856507;185.67;9.34;valid
2022-12-28T09:21:44Z;52.505423634552805;13.372098724462127;189.04;9.34;valid
2022-12-28T09:21:45Z;52.50532979886263;13.372082090909569;189.04;8.49;valid
2022-12-28T09:21:47Z;52.505284864273925;13.371931349026582;257.51;4.84;valid
2022-12-28T09:21:48.999Z;52.505266815125005;13.371720135488212;304.92;4.94;valid
2022-12-28T09:21:50.999Z;52.50537114423248;13.371485149668974;304.69;7.16;valid
2022-12-28T09:21:52.999Z;52.505503767663924;13.371149177245226;302.23;11.77;valid
2022-12-28T09:21:53.999Z;52.50556513355636;13.370985730342328;301.41;11.77;valid
2022-12-28T09:21:55.999Z;52.50570648701292;13.370580457043125;298.86;14.41;valid
2022-12-28T09:21:57.999Z;52.50583004972854;13.370201382024119;297.95;14.38;valid
2022-12-28T09:21:59.999Z;52.50592592388641;13.369880697486723;298.0;13.39;valid
2022-12-28T09:22:01.999Z;52.506037147689426;13.369586891623321;298.58;11.69;valid
2022-12-28T09:22:03.999Z;52.50611979378324;13.369314929994754;296.76;10.16;valid
2022-12-28T09:22:05.999Z;52.506176703534095;13.369105414757614;293.39;7.7;valid
2022-12-28T09:22:08Z;52.50621483359881;13.368956361682386;292.29;5.16;valid
2022-12-28T09:22:10Z;52.50629039536321;13.368920822678136;308.14;2.77;valid
2022-12-28T09:22:31Z;52.50631101980821;13.368962055367007;198.14;0.0;valid
2022-12-28T09:22:33Z;52.50634115741911;13.36890401377902;332.85;3.31;valid
2022-12-28T09:22:35Z;52.50644882226592;13.368833678724396;335.17;5.23;valid
2022-12-28T09:22:37Z;52.50660208998444;13.368762183549007;340.74;6.78;valid
2022-12-28T09:22:38Z;52.50672185292687;13.368799840969896;18.33;8.72;valid
2022-12-28T09:22:40Z;52.50689524143406;13.368923365304454;18.33;10.01;valid
2022-12-28T09:22:42Z;52.50706365446982;13.369027040572155;18.33;10.39;valid
2022-12-28T09:22:43Z;52.507146405383004;13.36907142034998;18.33;10.25;valid
2022-12-28T09:22:44Z;52.50722103723384;13.369110058657508;17.97;9.66;valid
2022-12-28T09:22:46Z;52.507383327317754;13.369193309886734;18.41;9.33;valid
2022-12-28T09:22:47Z;52.50746589358007;13.369234872219335;18.41;9.32;valid
2022-12-28T09:22:49Z;52.50761350877967;13.369316066686377;18.9;8.8;valid
2022-12-28T09:22:50Z;52.50768539557292;13.369360779804525;18.9;8.61;valid
2022-12-28T09:22:52Z;52.50781792512157;13.369435659286413;18.9;8.03;valid
2022-12-28T09:22:54Z;52.50795306572942;13.369515578622057;19.27;7.99;valid
2022-12-28T09:22:56Z;52.508075570140676;13.369586397857338;19.27;7.05;valid
2022-12-28T09:22:57Z;52.50811826851895;13.369610080608004;19.92;5.78;valid
2022-12-28T09:22:59Z;52.50817717377454;13.369643746672573;19.92;3.94;valid
2022-12-28T09:23:01Z;52.50823833245343;13.369679652390497;21.36;4.18;valid
2022-12-28T09:23:02Z;52.50828148404804;13.369704766609662;21.36;4.94;valid
2022-12-28T09:23:04Z;52.50839379481556;13.369772139058641;27.88;6.44;valid
2022-12-28T09:23:06Z;52.50852453930435;13.369924619156144;46.74;8.34;valid
2022-12-28T09:23:07Z;52.5085808792855;13.370025987025839;46.74;9.04;valid
2022-12-28T09:23:09Z;52.50869013123032;13.370257374974658;51.07;9.84;valid
2022-12-28T09:23:11Z;52.50880227436219;13.370479983929295;51.22;9.93;valid
2022-12-28T09:23:13Z;52.50892551122036;13.370743159676454;49.36;10.84;valid
2022-12-28T09:23:15Z;52.509043195057885;13.370960331884278;58.31;9.92;valid
2022-12-28T09:23:16Z;52.50902963683362;13.371081226383776;74.33;9.0;valid
2022-12-28T09:23:18Z;52.50904522775611;13.371271126647992;81.28;7.53;valid
2022-12-28T09:23:20Z;52.50906247603642;13.371501020885098;82.61;7.79;valid
2022-12-28T09:23:22Z;52.509083521079695;13.371757080954044;82.67;7.4;valid
2022-12-28T09:23:24Z;52.509095169330315;13.371905402728517;38.32;7.84;valid
2022-12-28T09:23:25Z;52.509344009990976;13.371878419105899;351.31;8.33;valid
2022-12-28T09:23:27Z;52.50952635612411;13.371815919438665;350.93;9.93;valid
2022-12-28T09:23:28Z;52.50963059480305;13.371780136766032;351.18;11.03;valid
2022-12-28T09:23:30Z;52.5098709428955;13.371731694638815;351.59;12.49;valid
2022-12-28T09:23:32Z;52.51009919474918;13.371662131996393;350.87;12.46;valid
2022-12-28T09:23:33Z;52.51021338768545;13.371635616840999;351.23;12.43;valid
2022-12-28T09:23:35Z;52.51041880815258;13.37162512049966;351.12;11.28;valid
2022-12-28T09:23:36Z;52.510515175391916;13.37153912938836;351.07;11.2;valid
2022-12-28T09:23:37Z;52.51061280570198;13.371513013680374;351.07;11.1;valid
2022-12-28T09:23:39Z;52.51076826814741;13.371437690946115;349.33;9.08;valid
2022-12-28T09:23:40Z;52.51083728597147;13.371418193645365;347.16;8.1;valid
2022-12-28T09:23:42Z;52.51094403138602;13.371378263733272;342.74;5.97;valid
2022-12-28T09:23:44Z;52.510970307144696;13.37134151425376;342.74;2.16;valid
2022-12-28T09:23:56.999Z;52.51098757362136;13.371298546833655;342.74;1.41;valid
2022-12-28T09:23:59Z;52.511046914634704;13.371261158346831;341.52;4.15;valid
2022-12-28T09:24:00Z;52.51109931020339;13.371232019382926;340.3;5.65;valid
2022-12-28T09:24:02Z;52.51127374129511;13.371140431810822;342.86;9.41;valid
2022-12-28T09:24:03Z;52.51137246141019;13.371089671694623;344.57;10.34;valid
2022-12-28T09:24:05Z;52.51154676357983;13.371010448363696;345.5;10.34;valid
2022-12-28T09:24:06Z;52.511636030972454;13.370974355744558;345.5;10.45;valid
2022-12-28T09:24:07Z;52.5117339745535;13.370950322648149;345.09;10.85;valid
2022-12-28T09:24:09Z;52.511939952384935;13.370869629612686;345.09;11.57;valid
2022-12-28T09:24:11Z;52.512161987040095;13.370774451450849;343.31;12.6;valid
2022-12-28T09:24:12Z;52.51227237789873;13.370730492717144;344.62;12.95;valid
2022-12-28T09:24:14Z;52.512505611458685;13.370633699023568;345.93;13.57;valid
2022-12-28T09:24:16Z;52.512738503848546;13.370538693890335;346.22;13.46;valid
2022-12-28T09:24:17Z;52.51285428480567;13.370488864358917;345.73;12.96;valid
2022-12-28T09:24:19Z;52.513109432091355;13.370380360410957;345.45;13.64;valid
2022-12-28T09:24:21Z;52.51328250724361;13.370335332762197;344.82;13.02;valid
2022-12-28T09:24:22.144Z;52.51341244281961;13.370288014374403;346.89;12.98;valid
2022-12-28T09:24:26.093Z;52.51386202060662;13.370126801797738;346.89;-1.0;valid
2022-12-28T09:24:27.092Z;52.51397707014216;13.370096398006549;351.04;-1.0;valid
2022-12-28T09:24:28.092Z;52.51409239840386;13.370067651433304;351.69;-1.0;valid
2022-12-28T09:24:30.093Z;52.514323643616976;13.370016014332268;352.86;-1.0;valid
2022-12-28T09:24:32.093Z;52.5145556756274;13.369977022135798;355.03;-1.0;valid
2022-12-28T09:24:33.093Z;52.514671858814054;13.369961242198217;355.35;-1.0;valid
2022-12-28T09:24:34.093Z;52.5147881697969;13.369946988102807;356.24;-1.0;valid
2022-12-28T09:24:35.094Z;52.514904731292894;13.369935891718573;357.01;-1.0;valid
2022-12-28T09:26:09.787Z;52.52842853200829;13.368041072528543;-1.0;-1.0;valid
2022-12-28T09:26:15.001Z;52.52686273796303;13.36762633724148;4.58;16.16;valid
2022-12-28T09:26:17.001Z;52.52717320565761;13.367730077254052;6.32;16.16;valid
2022-12-28T09:26:19.001Z;52.527485453095636;13.36781787134881;6.16;15.13;valid
2022-12-28T09:26:21.001Z;52.527743041672416;13.367874935897435;8.52;14.79;valid
2022-12-28T09:26:23.001Z;52.527968438625194;13.36797606387713;18.54;12.6;valid
2022-12-28T09:26:25Z;52.52820150358378;13.368186943831054;29.8;13.45;valid
2022-12-28T09:26:26Z;52.528310046493424;13.368306400856726;34.13;13.65;valid
2022-12-28T09:26:28Z;52.52850153204724;13.368597340401715;46.22;13.73;valid
2022-12-28T09:26:30Z;52.52864951937754;13.36891448696426;54.68;13.3;valid
2022-12-28T09:26:32Z;52.528749381703705;13.36921642783028;58.41;11.08;valid
2022-12-28T09:26:33.999Z;52.52882098021789;13.369453643323382;56.83;8.63;valid
2022-12-28T09:26:36Z;52.528863514469734;13.369625924344172;50.6;6.17;valid
2022-12-28T09:26:38Z;52.52896384796845;13.369648894487682;10.58;4.89;valid
2022-12-28T09:26:40Z;52.529058159411534;13.369568722934277;335.8;5.93;valid
2022-12-28T09:26:41Z;52.5291271303826;13.369521871633772;337.14;7.3;valid
2022-12-28T09:26:43Z;52.52928368211519;13.369422911432437;337.14;9.2;valid
2022-12-28T09:26:44Z;52.5293675724461;13.369371407021486;337.14;9.26;valid
2022-12-28T09:26:46Z;52.52951971283162;13.369275567765213;337.42;8.67;valid
2022-12-28T09:26:48Z;52.52966964888617;13.369181891816252;337.21;8.74;valid
2022-12-28T09:26:49Z;52.52974389343468;13.3691369175105;337.98;8.78;valid
2022-12-28T09:26:51Z;52.52987615933614;13.369034045267842;333.38;8.33;valid
2022-12-28T09:26:53Z;52.53001121417947;13.368927612352762;329.7;8.39;valid
2022-12-28T09:26:54Z;52.53007873658958;13.368858085857767;328.92;8.44;valid
2022-12-28T09:26:56Z;52.530211049208475;13.368692079063264;328.92;8.44;valid
2022-12-28T09:26:58Z;52.530345791535645;13.368543274460986;328.94;8.58;valid
2022-12-28T09:26:59Z;52.53041450267927;13.36847286611914;328.94;8.5;valid
2022-12-28T09:27:01Z;52.5305449301512;13.368338260138957;328.94;7.99;valid
2022-12-28T09:27:03Z;52.53067101590777;13.368209486115918;328.94;7.83;valid
2022-12-28T09:27:04Z;52.53073313822211;13.368148053319107;328.5;7.77;valid
2022-12-28T09:27:06Z;52.530872168752275;13.368005079930333;329.0;9.1;valid
2022-12-28T09:27:08Z;52.53102829012993;13.367842602626993;329.0;10.27;valid
2022-12-28T09:27:09Z;52.53111040191003;13.367758994277617;328.66;10.29;valid
2022-12-28T09:27:11Z;52.531271156065436;13.3676052897277;328.66;10.34;valid
2022-12-28T09:27:13Z;52.53142863649284;13.367451565908215;329.72;10.06;valid
2022-12-28T09:27:15Z;52.53158802012412;13.367315320346373;330.89;10.28;valid
2022-12-28T09:27:16Z;52.53167482212082;13.367243184677621;329.79;11.02;valid
2022-12-28T09:27:18Z;52.53184867390843;13.367072025372028;328.74;11.67;valid
2022-12-28T09:27:19Z;52.53193232284757;13.36698119407681;328.74;11.42;valid
2022-12-28T09:27:21Z;52.53209671628967;13.366815201934497;327.43;10.92;valid
2022-12-28T09:27:23Z;52.532255233227964;13.366648547774515;328.05;10.59;valid
2022-12-28T09:27:25Z;52.53241250905329;13.366498788870842;328.77;10.59;valid
2022-12-28T09:27:27Z;52.5325711139257;13.366335985215558;329.94;10.54;valid
2022-12-28T09:27:29Z;52.53273221325509;13.366166434631046;328.49;10.46;valid
2022-12-28T09:27:30Z;52.53281433601843;13.366081688440266;328.49;10.52;valid
2022-12-28T09:27:31Z;52.532896064342296;13.365996263270661;328.49;10.67;valid
2022-12-28T09:27:33Z;52.53306367871428;13.365825428236906;329.58;10.83;valid
2022-12-28T09:27:35Z;52.53322993900733;13.365663438205203;329.58;10.87;valid
2022-12-28T09:27:37Z;52.53339870768929;13.365487715833458;327.65;11.27;valid
2022-12-28T09:27:39Z;52.533575923643944;13.36531799542794;328.97;11.13;valid
2022-12-28T09:27:40Z;52.53366335289553;13.365233674955695;329.47;11.16;valid
2022-12-28T09:27:42Z;52.533830148844814;13.365052986209557;329.87;11.2;valid
2022-12-28T09:27:44Z;52.533991660313845;13.364873878567298;330.14;10.82;valid
2022-12-28T09:27:45Z;52.534067887981514;13.364791155147252;330.05;10.02;valid
2022-12-28T09:27:47Z;52.53419134885575;13.364655378880082;330.05;7.4;valid
2022-12-28T09:27:49Z;52.53426080918238;13.364581770026394;330.05;3.38;valid
2022-12-28T09:28:15Z;52.53427858465689;13.36452632089967;330.05;2.35;valid
2022-12-28T09:28:17Z;52.53433372760032;13.3645040307984;329.81;2.74;valid
2022-12-28T09:28:19Z;52.534361148922194;13.364477868404517;329.81;1.71;valid
2022-12-28T09:28:28Z;52.53431382955228;13.364523015249018;329.81;0.0;valid
2022-12-28T09:28:29Z;52.53427214158587;13.364562788956336;329.81;0.0;valid
2022-12-28T09:28:31Z;52.53405697716072;13.364643455654736;147.6;9.93;valid
2022-12-28T09:28:33Z;52.533872359880284;13.36478021533895;148.81;10.62;valid
2022-12-28T09:28:35Z;52.53371269666843;13.364948701398637;148.66;9.96;valid
2022-12-28T09:28:36Z;52.53364416720689;13.36501686253516;148.97;9.54;valid
2022-12-28T09:28:37Z;52.533583621666025;13.365076582139551;148.97;9.0;valid
2022-12-28T09:28:38.999Z;52.53346636531581;13.365227187745171;148.97;8.91;valid
2022-12-28T09:28:41Z;52.53331491186624;13.365365588054301;148.97;10.05;valid
2022-12-28T09:28:43Z;52.53313356866383;13.365532908523747;148.64;10.61;valid
2022-12-28T09:28:45Z;52.532971041783135;13.365691338346531;148.97;10.02;valid
2022-12-28T09:28:47Z;52.53282556001102;13.36583052011752;149.14;9.31;valid
2022-12-28T09:28:49Z;52.532696016743536;13.365959911478718;149.32;8.53;valid
2022-12-28T09:28:51Z;52.53258917537421;13.366069638683744;149.32;7.0;valid
2022-12-28T09:28:53Z;52.532513709921766;13.366154014014834;150.36;4.97;valid
2022-12-28T09:28:56Z;52.53245678868451;13.366210639906395;149.54;1.92;valid
2022-12-28T09:28:58Z;52.53242721071994;13.366239247997997;149.54;0.0;valid
2022-12-28T09:29:00Z;52.53240110171747;13.366275982063602;149.54;0.0;valid
